Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.081,75.383,75.633,75.809,74.506,73.038,74.872,75.848,76.023,..
Brazil,BRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.58,12.792,12.329,11.936,13.697,13.158,9.231,7.947,6.801,5.832
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.624,75.67,76.728,76.845,76.894,75.297,77.177,77.276,77.431,..
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,11400266044.6651,12128168045.1245,13566908391.0895,13469235364.7032,12005799653.9835,14006496617.4458,16681536466.7183,15095084656.1634,15340808592.48,15031980994.1121
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.47791771833224,1.32872661057823,0.0523710418528935,3.86884436177075,1.1335733495246,-1.59076260099606,-1.62833154515108,1.12764418162719,4.05251709306727,0.66956214816436
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,26663.2972950602,28024.3824580252,30988.1190267227,30426.5730656528,26834.3592233943,31006.9636289785,36632.9280952155,32890.5491812019,33153.4738913513,32234.6428368582
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.905,74.943,74.992,75.049,75.114,74.869,72.917,75.327,75.501,..
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,9.316,8.7,6.6,7.409,4.905,5.191,5.296,4.871,..
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,53932152153.5457,59170671046.4798,66100606676.6544,68511235459.4907,70490478088.1395,84378926047.3002,90510784777.6397,102204457334.822,113349149166.793,130777235529.606
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.02662820096305,2.74592737750996,2.33015054210419,3.79331964589196,-3.13323543125917,7.82817310703665,4.08386398118941,1.68151075832925,3.38708962009333,3.0963663917961
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,7822.89886431732,8697.13373333715,9849.88769989118,10354.2500414088,10760.7616180234,12966.8085197381,13999.9113358453,15854.0192893772,17596.9167621233,20328.1667065538
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.8121951219512,74.8146341463415,74.9634146341464,75.1121951219512,73.3560975609756,71.2121951219512,74.1609756097561,75.7560975609756,75.7609756097561,..
Bulgaria,BGR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.575,6.164,5.211,4.148,5.037,5.166,4.148,4.319,4.165,3.5
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,12833363045.3367,14106955615.3442,15890066221.2882,16032813503.3707,17725010532.5268,19697516284.3787,18622421394.6133,20106062971.6533,23136514855.7646,27627297461.3181
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.95797670754024,6.20348941121868,6.60456906812341,5.88920497068135,2.01077262406221,6.94252492572348,1.62673258211919,3.00027415814125,4.83395810163883,5.29461839319283
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,663.742364842886,709.091535894695,777.465618514048,764.853077774946,825.237038782475,895.535288442991,827.330843486661,873.198061670247,982.493100418428,1147.57131635601
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.173,59.578,59.972,60.184,60.454,60.046,60.7,61.092,61.292,..
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,4.695,1.56,..,..,1.927,5.348,3.441,7.085
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2618093125.14687,2831362208.34039,2913411408.44783,2871555326.31029,3188355943.63513,3425127990.70519,4020736756.64256,3419558408.35408,3037579858.38142,3364713864.08488
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.20017470408993,3.83185757061784,5.34224473186408,4.45934202358784,0.306443811651718,3.23707479372925,2.31770122350822,3.25476897326196,4.11227376394912,4.24010529884178
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,232.937812100153,246.060725714184,245.661678332009,234.31061590725,252.702452750006,264.172844085398,301.832255755105,249.795164039029,216.231928531758,233.823013385395
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.789,61.345,61.806,62.18,62.569,62.101,62.882,63.651,63.818,..
Burundi,BDI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,1.03,..,..,..,..,..
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1849789985.99572,1996741539.95088,2205099506.99994,2252177124.32402,1821565613.68613,2051842618.70539,2247003344.34242,2504525537.51069,2713721857.39153,3056630435.32463
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.28071482662371,4.5513148102974,3.70696458310842,6.94782634051859,-20.8052758990735,7.03353010694514,15.843675684642,4.7947613911073,6.98888280991075,6.29698518253096
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,3608.96605234906,3893.09571382506,4294.96510035729,4380.78117331128,3539.22661248299,3971.44409203423,4323.31362032709,4794.90119772843,5170.20531932535,5796.47207860911
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.35,74.71,74.84,75.449,73.818,74.424,75.907,76.059,76.224,..
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,12.241,12.2,11.3,..,..,..,..,..,..
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,26556545153.3573,29355665909.7905,33145892168.8958,36685356407.7206,34818073901.4851,36790163687.4421,39994532959.6074,42335646895.7984,46352647037.2406,51267065842.9641
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.90550116130704,8.07503915535979,8.77622376224463,7.93695013588524,-3.55572193406549,3.08984284148661,5.12990110773977,5.00733043811898,6.0158145735202,5.34932084572877
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,1675.19555711109,1826.35391688754,2036.67377566578,2225.87705485686,2081.73914242939,2167.40324198499,2325.03050040841,2429.74853452838,2627.87969756224,2872.42926639909
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.635,69.842,69.993,70.127,70.059,69.301,70.528,70.668,70.817,..
Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.716,0.141,..,0.499,0.172,0.396,..,0.256,..,..
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,33814337044.3765,36098547033.1655,39955552189.795,39667757527.6578,40773241177.0505,45011937346.8384,44347206072.5513,48814501547.4313,53296694320.2057,58933453923.761
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.53579423678801,3.54117654926007,3.95551423892049,3.47505998194981,0.259932915907115,3.33885747179505,3.7367840056412,3.34756290750219,3.52472308052245,3.20000015616144
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1441.7201725688,1496.08951771242,1610.69641591017,1555.22660476477,1555.60370660749,1672.32657340872,1604.87726954895,1720.47510154506,1830.00833684727,1972.3815800786
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.293,60.817,61.189,61.695,61.674,61.146,62.443,63.7,63.968,..
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,3.275,..,..,..,..
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1527996250640.92,1649269496514.62,1725330736237.69,1743728952156.85,1655686966881.99,2022377950896.78,2200562785046.32,2196593836347.42,2270076189683.46,2319899772425.92
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.03855091989323,3.03383491841392,2.74296341402246,1.90843193887251,-5.03823342794087,5.95052804984759,4.69541985045903,1.95308552199025,2.04626605401701,1.74268536175708
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,42314.1033623905,45129.7335281051,46539.2177903178,46352.9695208927,43537.8981198851,52886.6407813788,56496.9275340663,54847.5370112652,55015.7066917734,55697.6639660837
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.94,81.8078048780488,81.8036585365854,82.1585365853659,81.53,81.4514634146342,81.0948780487805,81.6263414634146,82.1080487804878,..
Canada,CAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.067,6.444,5.842,5.688,9.657,7.517,5.273,5.389,6.344,6.819
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,4909322237.28895,5166281305.12522,5530178440.71376,5941896607.58643,5655357984.24218,6060813808.15072,6653516041.43929,7308564549.28678,7765336505.34319,..
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.23997433895669,3.18404592334522,4.26726745249641,3.91563534249416,-4.95480696516726,4.86941655353661,5.66079366938135,5.80436961198644,3.75641197192778,..
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,77802.2541567187,80053.9444506891,83865.5531568184,88254.2903677044,82338.7977439023,86449.6749037302,92937.8838323153,100065.233841107,104292.900672109,..
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.367,78.615,78.835,79.052,79.23,79.3,79.984,80.358,80.54,..
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1825018144.65595,2072349972.6818,2220979146.11241,2221301351.43918,2326720900.38047,2516498412.46384,2382618615.01694,2555492085.94725,2751494281.06887,3066109226.40165
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.75031684122342,4.52727821346231,3.78944359275462,3.09999999999999,0.899999996857062,0.982919996264229,0.453901876447787,0.69996840076054,1.49999999847535,4.49950000393781
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,387.176203444318,432.324025684263,455.243962859534,449.228467602439,462.879071294011,492.263142830507,467.359825026238,495.978897288721,516.160999996036,556.131398031455
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.999,45.231,52.297,31.53,50.596,40.279,18.818,57.408,57.671,..
Central African Republic,CAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,13026289835.7789,13349041408.7152,15327000248.8701,14905517742.8454,14932897821.2387,16871937697.5854,17828508289.6049,18352937976.2179,19906706689.7582,21472835225.4338
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.12250332637034,-1.61746922820204,5.74111580758154,5.38282202874814,-0.393646582380399,0.293442648033434,4.12969897668356,3.99861309461539,4.95210484607125,5.58988021765651
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,861.831767630746,854.46120040098,948.656629871231,893.336441643325,866.947814890409,946.358500208374,966.036468278568,949.991054236266,980.668312111718,1022.33559390754
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.603,51.875,52.447,52.993,53.082,53.136,54.528,55.069,55.238,..
Chad,TCD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,1.135,..,..,..,3.109,..,..,..
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,9168857222.32574,9170044517.20264,10026394043.6136,10031864649.0819,9439810769.23077,11157540109.8939,11308272505.183,12507320838.3932,..,..
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.21302407657195,1.80648131383585,1.1222435658518,1.57335596156342,-8.89677926591959,9.93680136985076,5.34196140375869,3.71500590367266,..,..
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,55947.579811974,55806.3554257428,60784.8125397162,60564.6293993681,56785.9402005039,66915.3963925722,67627.1417347907,74585.5224096294,..,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.2,81,81.1,81.2,80.9,80.3,81,81.1,81.2,..
Channel Islands,CHI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,249344863928.438,276154259981.097,295857562991.709,278308438545.118,254103710483.324,315507493783.262,301099244104.003,335802745366.38,329260633698.726,357371159574.862
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.753038749071,1.35769537343957,3.99002947789977,0.644223402631923,-6.1396969411886,11.3374032409913,2.06391864254198,0.677024831595858,2.80512637106611,2.45925474781374
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,13649.8520452803,14879.9086227187,15659.4808675628,14496.9345640362,13117.9930230086,16216.1840860289,15399.1044717559,17081.5180740049,16658.9652720351,17994.5911957485
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.295,80.61,80.559,80.324,79.349,78.876,79.176,81.167,81.359,..
Chile,CHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.926,7.3,7.673,7.559,11.18,9.417,8.331,9.091,8.756,8.894
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,11456024084962,12537559062282.9,14147765772963.8,14560167101283.4,14996414166715.1,18201698719564,18316765021690.2,18270356654533.2,18729668435848,19498039388042.6
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.7736886867727,6.89123916636191,6.757806142324,6.06737806333672,2.33950385203023,8.57038414981781,3.13385438394069,5.41600334492955,4.95830378788091,4.95994886240992
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,8254.86859320357,8979.67652709856,10085.6638148819,10342.9009524335,10627.4637989619,12887.4357242941,12970.6056414327,12951.1782397043,13293.1162269366,13861.970224368
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.214,77.235,77.709,77.94,78.019,78.117,78.202,77.953,78.017,..
China,CHN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.831,3.775,4.93,5.15,5.61,5.11,4.569,..,..,..
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,282720100286.228,311866875156.879,334198218098.276,323031701192.84,270348342541.465,318524633225.395,345632492851.448,366901643683.302,420504033143.211,457410034202.523
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.08738250162794,1.35936086788746,2.56432428277704,3.18685539245533,-7.18591413760859,10.8011981904878,7.32827729427979,0.841819555752039,1.49330728771066,2.64201548985928
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,5959.84250367574,6479.53231292429,6816.96818309544,6472.54544924705,5339.68711357943,6222.62164397614,6680.44506854481,7012.49169137756,7951.08624019412,8561.62091854449
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.228,76.418,76.579,76.793,74.757,72.698,76.508,77.725,77.913,..
Colombia,COL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.922,9.086,9.36,10.28,15.568,13.898,10.541,9.591,9.619,8.428
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1012835493.19325,1077439756.59451,1188797449.38584,1195019531.9011,1225039196.61091,1299039312.22277,1279542248.96288,1465977684.31307,1610082688.26617,1814920856.27026
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.3204465548877,3.81576287489548,3.64245114733689,1.76078023564568,-0.195556841918759,2.04245238320844,2.45381174550259,3.1866131800554,3.30071498500033,3.7544428489181
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,1365.48403444497,1423.9248027797,1540.71132257526,1519.26386436068,1527.16991011916,1587.72988658008,1533.87755393614,1723.89474946474,1857.87060684189,2055.75921566281
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.792,65.127,65.401,65.662,65.756,65.201,66.481,66.777,67.023,..
Comoros,COM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,4.394,..,..,..,..
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,38600224214.4728,37537521565.5308,46659954092.4862,46845900350.0332,46691989748.9186,59067289573.5102,70422346142.2023,69843655425.2929,75716176105.0704,91030531316.9936
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.393832798154563,4.24121047272719,6.07168870646615,0.555384294580819,0.775427992354622,6.42961005647355,9.31116944064918,8.5334898318451,6.1025294442863,5.75924471639999
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,459.765036590388,431.052559128788,518.169626875371,504.00419142286,486.425572682256,595.743074403567,687.738587554685,660.21205238997,692.887665085098,806.776000708534
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.081,59.495,59.926,60.242,60.428,60.044,60.979,61.895,62.074,..
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.006,..,..,..,1.466,..,..,..,..,..
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,10931328150.8478,11834473039.3645,14773900288.5135,13976637779.9763,11468687464.0046,14825690210.9157,15817030154.6941,15321055822.5167,15719986076.6464,16306633778.765
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.68524343913786,-5.59477371915547,-2.30431780125842,1.12447391976529,-6.26777227963225,1.01507036990908,1.47535613247133,1.90686426346754,2.09998918002519,3.08292728120063
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2093.10728558843,2211.63309874797,2694.43413191427,2488.42466724916,1993.586671931,2516.16255145432,2620.83804267402,2477.97845544866,2482.2489948456,2514.73393584747
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.911,64.203,64.472,63.152,64.391,64.192,65,65.772,66.001,..
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,58847019587.626,60516044660.7496,62567765946.2665,64753504730.018,62806591554.7345,65588938787.0243,71001226360.8008,87512637055.7736,96715644330.6612,102904921157.478
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.20432320775184,4.15769914676933,2.85285959760458,2.70813912948329,-4.14159340574358,8.21817953969082,5.46119455235068,4.79187732359398,4.08292444182048,4.56033547844829
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,12091.0301560892,12317.0902779911,12620.0207321581,12951.8588421841,12475.6852076814,12962.2716075659,13971.7649991294,17140.771430122,18853.2828705886,19970.0989059622
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.988,79.994,80.09,80.296,79.725,78.05,79.316,80.799,80.996,..
Costa Rica,CRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.085,7.729,9.01,10.807,16.432,15.139,11.325,8.325,6.936,6.342
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,48407761036.8238,52512343996.69,58522477786.6889,60382894697.3557,63027852805.4204,72794636653.7793,70922824813.9102,80780312569.1646,87113179149.284,99773555666.1988
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.17275963956332,7.41076242592504,4.84314605889178,6.72137167584978,0.699728593494228,7.06253713446816,6.39988362730921,6.60000045209176,6.0195346193922,6.4999999999999
